,Temperature,Humidity,Wind Speed,Precipitation (%),Cloud Cover,Atmospheric Pressure,UV Index,Season,Visibility (km),Location,Weather Type
10638,16.0,68,5.0,48.0,overcast,1006.37,1,Winter,9.0,inland,Cloudy
1236,-5.0,88,19.5,71.0,overcast,997.25,0,Winter,3.5,mountain,Snowy
8720,26.0,52,3.5,79.0,overcast,1153.44,14,Autumn,19.0,coastal,Snowy
1498,64.0,109,35.5,95.0,partly cloudy,1003.19,12,Autumn,4.5,mountain,Cloudy
1343,16.0,82,17.0,97.0,overcast,990.75,2,Summer,3.5,inland,Rainy
9730,24.0,29,9.0,18.0,clear,1017.04,6,Winter,8.5,coastal,Sunny
12353,-10.0,60,14.5,84.0,overcast,988.08,0,Winter,3.5,mountain,Snowy
5738,45.0,32,6.5,51.0,overcast,963.54,2,Autumn,13.0,mountain,Rainy
5439,30.0,82,20.0,70.0,overcast,1010.74,3,Summer,2.0,mountain,Rainy
4601,22.0,78,16.5,95.0,partly cloudy,1002.83,1,Spring,4.0,coastal,Rainy
6159,26.0,73,13.0,19.0,partly cloudy,1019.26,4,Summer,5.5,inland,Cloudy
3458,21.0,68,4.5,0.0,clear,1017.24,7,Spring,8.0,inland,Sunny
3731,2.0,71,1.0,52.0,partly cloudy,996.33,0,Winter,2.5,mountain,Snowy
2685,12.0,67,8.0,27.0,overcast,1006.23,3,Summer,8.5,mountain,Cloudy
1495,21.0,76,11.5,30.0,partly cloudy,1003.34,3,Winter,6.0,inland,Cloudy
7186,22.0,51,11.0,29.0,partly cloudy,1002.25,1,Autumn,6.0,coastal,Cloudy
12281,48.0,51,3.0,59.0,overcast,932.02,8,Autumn,5.5,mountain,Snowy
9546,1.0,90,5.0,97.0,overcast,993.93,3,Winter,0.5,inland,Snowy
6790,14.0,70,8.0,66.0,overcast,993.43,0,Summer,3.0,inland,Rainy
2806,41.0,74,10.0,20.0,cloudy,841.45,1,Spring,16.0,mountain,Rainy
4876,31.0,70,6.0,40.0,overcast,1010.63,1,Winter,8.0,mountain,Cloudy
11687,45.0,107,13.5,75.0,overcast,1019.47,1,Autumn,5.5,inland,Rainy
8358,23.0,97,9.0,60.0,overcast,1004.78,2,Spring,3.0,inland,Rainy
5900,41.0,92,23.5,73.0,partly cloudy,1002.41,14,Summer,11.0,coastal,Cloudy
11164,30.0,29,8.5,17.0,partly cloudy,1010.77,9,Autumn,7.5,mountain,Sunny
6671,41.0,47,7.5,11.0,partly cloudy,1023.15,9,Winter,8.5,mountain,Sunny
10027,28.0,33,5.0,5.0,clear,1028.67,9,Winter,9.5,mountain,Sunny
11001,12.0,51,13.0,10.0,overcast,1005.57,4,Autumn,6.5,inland,Cloudy
8617,11.0,46,7.5,57.0,overcast,1120.01,10,Summer,20.0,coastal,Cloudy
11446,11.0,75,13.0,84.0,overcast,1008.43,1,Spring,1.0,mountain,Rainy
5878,28.0,73,19.0,66.0,partly cloudy,1006.76,3,Winter,2.5,coastal,Rainy
3696,21.0,100,17.0,78.0,overcast,1010.97,2,Winter,1.0,coastal,Rainy
7705,34.0,50,2.5,8.0,partly cloudy,1026.8,10,Winter,8.0,coastal,Sunny
10652,86.0,102,5.0,103.0,clear,1018.82,0,Summer,9.0,inland,Sunny
4848,33.0,84,12.5,65.0,overcast,1018.08,1,Spring,2.0,inland,Rainy
9183,43.0,57,3.5,19.0,clear,1022.05,11,Winter,8.5,inland,Sunny
8120,-13.0,65,10.5,62.0,cloudy,873.6,13,Autumn,10.5,coastal,Snowy
3181,26.0,62,7.5,75.0,overcast,1002.12,2,Summer,5.0,inland,Rainy
9591,28.0,75,10.0,48.0,partly cloudy,1006.67,2,Spring,6.5,mountain,Cloudy
1271,23.0,78,6.5,53.0,partly cloudy,996.5,3,Summer,1.0,inland,Rainy
8481,21.0,76,9.5,62.0,overcast,1013.0,2,Spring,3.0,coastal,Rainy
1516,33.0,72,11.0,18.0,overcast,1010.18,1,Summer,8.5,coastal,Cloudy
1077,40.0,27,4.0,6.0,clear,1015.34,7,Winter,8.5,coastal,Sunny
11672,67.0,82,32.5,109.0,overcast,999.14,14,Spring,0.5,inland,Rainy
11406,26.0,96,8.5,78.0,overcast,1008.5,1,Autumn,4.0,coastal,Rainy
6677,27.0,33,4.0,6.0,clear,1020.28,11,Autumn,9.5,inland,Sunny
4321,-1.0,67,10.5,63.0,overcast,982.06,1,Winter,3.5,inland,Snowy
4688,4.0,98,19.5,97.0,overcast,982.66,0,Winter,4.0,mountain,Snowy
7888,38.0,20,2.5,9.0,clear,1010.57,7,Summer,5.5,coastal,Sunny
5588,-11.0,74,9.5,86.0,cloudy,887.93,3,Autumn,15.0,coastal,Sunny
9340,-3.0,38,5.5,67.0,overcast,874.12,6,Spring,10.5,mountain,Rainy
10688,57.0,77,26.0,76.0,partly cloudy,1006.59,0,Summer,2.0,coastal,Rainy
5980,-1.0,88,13.5,95.0,overcast,991.69,1,Winter,1.5,inland,Snowy
2284,24.0,52,4.5,13.0,clear,1014.56,8,Summer,9.5,mountain,Sunny
7642,25.0,42,3.5,5.0,clear,1019.29,5,Summer,6.0,mountain,Sunny
8365,39.0,42,4.5,8.0,clear,1022.43,6,Autumn,6.5,inland,Sunny
7735,18.0,79,8.5,81.0,partly cloudy,999.02,2,Spring,2.0,coastal,Rainy
9518,31.0,55,6.0,18.0,partly cloudy,1014.18,3,Spring,6.5,inland,Cloudy
5048,29.0,104,16.0,95.0,partly cloudy,1008.7,8,Summer,7.5,inland,Cloudy
5136,33.0,67,2.5,15.0,clear,1012.0,6,Autumn,6.0,mountain,Sunny
5713,27.0,87,12.5,99.0,overcast,1000.32,2,Winter,4.0,mountain,Rainy
7360,-3.0,86,13.5,91.0,overcast,995.54,1,Winter,2.5,inland,Snowy
155,15.0,105,7.5,75.0,overcast,1006.45,10,Summer,4.0,inland,Cloudy
9377,35.0,59,2.0,3.0,clear,1026.61,11,Summer,5.0,coastal,Sunny
6780,90.0,74,0.0,95.0,clear,1022.11,14,Spring,2.0,coastal,Sunny
6881,26.0,65,6.0,28.0,overcast,1001.34,1,Summer,6.0,mountain,Cloudy
6959,20.0,82,16.5,102.0,partly cloudy,998.73,14,Spring,0.5,mountain,Rainy
8239,21.0,23,12.5,19.0,overcast,1143.32,9,Winter,15.0,inland,Cloudy
11030,24.0,64,15.0,94.0,overcast,997.74,2,Winter,1.5,coastal,Rainy
4795,33.0,70,3.0,10.0,overcast,1003.22,2,Autumn,5.5,inland,Cloudy
9083,11.0,70,11.5,75.0,overcast,1013.41,1,Summer,2.5,coastal,Rainy
10233,28.0,73,10.0,76.0,partly cloudy,1007.91,3,Summer,3.5,inland,Rainy
6123,24.0,89,14.0,80.0,overcast,1005.61,3,Summer,4.0,coastal,Rainy
3179,22.0,51,2.0,9.0,clear,1017.16,5,Spring,6.0,inland,Sunny
6703,-5.0,95,29.5,79.0,overcast,988.8,0,Winter,1.5,mountain,Snowy
482,23.0,23,3.5,8.0,clear,1027.69,5,Spring,6.5,mountain,Sunny
11116,-4.0,97,17.0,60.0,overcast,998.37,0,Winter,3.5,inland,Snowy
5319,17.0,55,2.5,21.0,partly cloudy,1002.21,3,Summer,8.0,mountain,Cloudy
7267,16.0,77,2.5,45.0,overcast,1007.66,4,Summer,5.5,coastal,Cloudy
2978,32.0,89,18.0,60.0,overcast,991.38,1,Autumn,2.5,inland,Rainy
6686,23.0,31,6.0,5.0,clear,1026.32,11,Winter,6.0,inland,Sunny
10521,22.0,63,9.5,5.0,partly cloudy,1024.08,10,Spring,7.0,coastal,Sunny
7424,15.0,54,12.0,47.0,partly cloudy,1005.36,3,Spring,7.5,mountain,Cloudy
6090,29.0,77,3.5,22.0,overcast,1018.95,3,Winter,7.0,coastal,Cloudy
878,-6.0,80,1.5,74.0,overcast,999.42,13,Winter,4.5,inland,Snowy
10807,10.0,73,1.5,15.0,partly cloudy,1015.05,3,Winter,8.0,coastal,Cloudy
7760,23.0,93,8.0,98.0,partly cloudy,1017.48,1,Autumn,3.5,mountain,Rainy
1584,14.0,66,4.0,29.0,partly cloudy,1009.07,1,Spring,6.5,inland,Cloudy
5963,12.0,96,7.0,50.0,partly cloudy,1010.03,0,Summer,3.5,mountain,Rainy
3538,22.0,42,4.0,8.0,clear,1028.58,8,Spring,8.0,coastal,Sunny
2269,32.0,41,6.0,5.0,clear,1022.04,8,Winter,10.0,inland,Sunny
5830,39.0,50,2.0,2.0,clear,1026.92,6,Winter,9.0,mountain,Sunny
7179,10.0,60,11.5,26.0,overcast,1010.84,3,Winter,5.5,mountain,Cloudy
9194,-7.0,106,15.0,76.0,overcast,998.14,11,Winter,0.5,mountain,Snowy
3048,32.0,60,2.5,0.0,clear,1020.69,10,Spring,9.0,inland,Sunny
9310,22.0,86,18.0,76.0,partly cloudy,1018.21,3,Autumn,1.0,mountain,Rainy
8601,24.0,93,6.0,70.0,partly cloudy,1015.59,0,Winter,4.0,coastal,Rainy
7433,28.0,75,15.0,27.0,partly cloudy,1018.41,3,Spring,6.5,coastal,Cloudy
12352,43.0,42,5.0,1.0,partly cloudy,1027.49,8,Winter,6.5,inland,Sunny
2503,34.0,38,6.5,6.0,partly cloudy,1023.54,9,Summer,10.0,mountain,Sunny
10223,23.0,89,26.0,103.0,overcast,998.67,5,Winter,2.5,mountain,Rainy
1957,22.0,74,18.5,106.0,overcast,990.13,9,Autumn,0.5,coastal,Rainy
8012,29.0,49,4.5,17.0,clear,1027.96,8,Spring,9.0,inland,Sunny
2659,27.0,51,4.5,34.0,partly cloudy,1011.34,4,Summer,6.0,mountain,Cloudy
4090,42.0,35,8.5,1.0,clear,1016.62,11,Autumn,7.5,mountain,Sunny
11880,33.0,63,1.5,16.0,clear,1025.03,7,Autumn,10.0,inland,Sunny
1532,0.0,98,7.0,66.0,overcast,986.05,0,Winter,3.5,inland,Snowy
11458,20.0,31,6.5,3.0,partly cloudy,1026.26,9,Autumn,7.5,mountain,Sunny
2259,22.0,72,7.0,47.0,overcast,1007.96,3,Winter,6.0,mountain,Cloudy
3047,1.0,87,5.5,66.0,overcast,983.9,1,Winter,2.0,inland,Snowy
10262,35.0,62,10.0,19.0,clear,1022.63,11,Autumn,7.0,coastal,Sunny
7211,34.0,28,4.5,13.0,clear,1015.29,11,Winter,5.0,coastal,Sunny
6877,-3.0,67,5.5,98.0,overcast,992.87,1,Winter,2.5,inland,Snowy
8493,31.0,81,15.0,57.0,overcast,998.72,3,Summer,4.0,coastal,Rainy
5248,-2.0,90,8.0,59.0,overcast,990.68,1,Winter,3.5,inland,Snowy
8833,-9.0,61,13.0,54.0,overcast,992.24,1,Winter,1.5,inland,Snowy
651,20.0,63,20.0,55.0,overcast,1017.9,3,Summer,1.0,inland,Rainy
3399,24.0,68,9.0,0.0,clear,1017.94,9,Winter,7.0,inland,Sunny
8260,26.0,77,6.0,55.0,partly cloudy,1080.02,1,Spring,14.5,mountain,Sunny
10839,31.0,38,2.0,16.0,clear,1025.16,7,Spring,8.5,mountain,Sunny
9869,-7.0,39,12.0,10.0,overcast,808.76,4,Spring,4.0,inland,Cloudy
3410,-7.0,63,14.0,58.0,overcast,984.2,0,Winter,1.5,inland,Snowy
5263,2.0,82,3.0,76.0,overcast,995.82,1,Winter,1.0,inland,Snowy
9359,-14.0,44,8.5,55.0,partly cloudy,1198.85,0,Summer,12.0,coastal,Rainy
4153,15.0,85,7.0,64.0,partly cloudy,1007.66,2,Winter,2.5,coastal,Rainy
1062,-1.0,64,7.5,70.0,overcast,994.69,1,Winter,4.5,mountain,Snowy
6200,-11.0,71,7.5,14.0,partly cloudy,874.63,2,Spring,15.5,mountain,Snowy
8216,21.0,67,15.5,62.0,partly cloudy,997.51,0,Winter,4.0,coastal,Rainy
8433,26.0,73,14.0,43.0,partly cloudy,1014.64,2,Spring,7.5,mountain,Cloudy
5387,-4.0,73,16.0,98.0,overcast,999.05,7,Winter,2.5,inland,Snowy
11848,-9.0,78,7.0,63.0,overcast,984.69,0,Winter,2.5,mountain,Snowy
11219,23.0,85,23.0,94.0,partly cloudy,1019.34,8,Autumn,1.5,inland,Rainy
1300,21.0,72,7.5,42.0,overcast,1005.63,1,Summer,7.5,inland,Cloudy
12591,24.0,70,8.0,10.0,overcast,1012.9,3,Autumn,7.0,mountain,Cloudy
6599,33.0,98,14.0,93.0,overcast,996.33,2,Summer,4.5,mountain,Rainy
3922,26.0,24,3.5,10.0,clear,1025.96,7,Summer,5.5,coastal,Sunny
2350,0.0,91,10.5,80.0,overcast,990.11,0,Winter,2.5,mountain,Snowy
10767,15.0,65,7.0,70.0,overcast,1018.91,0,Autumn,2.0,coastal,Rainy
4403,15.0,93,6.0,68.0,partly cloudy,996.13,3,Autumn,3.0,mountain,Rainy
1986,-7.0,85,16.5,86.0,overcast,986.51,0,Winter,4.0,inland,Snowy
995,-2.0,69,10.0,64.0,overcast,983.29,0,Winter,4.5,mountain,Snowy
5126,2.0,69,9.0,57.0,overcast,992.48,0,Winter,1.5,inland,Snowy
121,31.0,65,1.5,18.0,overcast,1008.47,2,Summer,9.0,inland,Cloudy
953,16.0,61,13.0,80.0,overcast,995.72,3,Winter,5.0,coastal,Rainy
11841,3.0,98,17.5,69.0,overcast,986.74,0,Winter,4.0,inland,Snowy
12762,28.0,50,8.5,3.0,partly cloudy,1028.84,11,Winter,9.5,mountain,Sunny
8285,25.0,92,10.0,78.0,overcast,1014.0,0,Autumn,3.0,coastal,Rainy
1360,12.0,68,11.5,99.0,cloudy,929.14,11,Spring,2.0,inland,Rainy
9611,65.0,93,16.0,81.0,clear,1025.75,5,Spring,3.0,coastal,Sunny
11161,65.0,94,17.5,71.0,overcast,1019.9,2,Autumn,3.5,coastal,Cloudy
2683,30.0,79,6.5,70.0,clear,1014.86,5,Summer,2.5,inland,Sunny
1087,-5.0,66,5.5,72.0,overcast,993.83,0,Winter,3.0,inland,Snowy
10827,58.0,102,16.5,84.0,clear,1022.64,11,Winter,7.0,inland,Sunny
10429,-7.0,86,22.0,88.0,overcast,985.6,6,Winter,1.0,inland,Snowy
1954,23.0,25,2.5,12.0,partly cloudy,1012.08,8,Spring,6.5,inland,Sunny
2837,31.0,79,8.0,29.0,partly cloudy,1019.5,1,Spring,9.0,mountain,Cloudy
4230,22.0,65,6.0,26.0,partly cloudy,1010.9,3,Summer,6.0,inland,Cloudy
11322,1.0,89,4.5,71.0,partly cloudy,997.25,0,Winter,1.5,inland,Snowy
8048,27.0,76,7.0,23.0,overcast,1187.46,7,Autumn,15.5,coastal,Snowy
7022,32.0,66,8.0,24.0,overcast,1004.3,4,Autumn,5.5,coastal,Cloudy
6077,31.0,68,3.5,6.0,clear,1014.12,8,Winter,6.0,inland,Sunny
2642,1.0,76,1.5,79.0,overcast,983.45,0,Winter,2.5,inland,Snowy
9679,-10.0,89,0.0,65.0,overcast,995.24,0,Winter,1.5,mountain,Snowy
2074,25.0,68,4.0,24.0,overcast,1006.03,2,Spring,7.5,inland,Cloudy
3567,-5.0,60,9.5,95.0,overcast,995.4,1,Winter,5.0,mountain,Snowy
5191,41.0,79,14.0,17.0,overcast,959.01,14,Summer,1.0,mountain,Rainy
4476,-9.0,98,12.0,68.0,overcast,992.64,1,Winter,1.5,mountain,Snowy
12359,-6.0,76,19.5,99.0,overcast,987.87,1,Winter,3.0,mountain,Snowy
2078,35.0,20,9.5,10.0,clear,1017.75,9,Winter,6.5,coastal,Sunny
3707,16.0,56,3.0,23.0,overcast,1003.92,1,Autumn,8.0,mountain,Cloudy
881,91.0,106,2.5,92.0,partly cloudy,1022.18,6,Winter,5.0,mountain,Sunny
6198,32.0,68,10.5,62.0,overcast,1008.34,2,Winter,4.5,inland,Rainy
13129,14.0,51,0.5,14.0,partly cloudy,1017.63,4,Autumn,6.5,inland,Cloudy
12059,28.0,72,8.0,75.0,partly cloudy,1017.73,1,Spring,4.0,inland,Rainy
8288,21.0,95,14.5,59.0,partly cloudy,996.91,3,Spring,2.0,coastal,Rainy
5526,37.0,33,11.5,87.0,overcast,1117.03,7,Autumn,18.5,inland,Cloudy
13160,27.0,27,5.0,6.0,clear,1011.4,9,Autumn,8.0,inland,Sunny
18,43.0,46,0.5,15.0,clear,1025.8,9,Spring,6.0,mountain,Sunny
8474,17.0,56,14.0,35.0,partly cloudy,1009.79,4,Autumn,6.5,coastal,Cloudy
4907,15.0,54,3.5,27.0,partly cloudy,1015.78,2,Spring,8.5,inland,Cloudy
3449,25.0,60,1.0,39.0,overcast,1009.34,3,Winter,7.0,mountain,Cloudy
9954,25.0,30,9.0,8.0,clear,1014.78,8,Winter,9.0,inland,Sunny
4900,19.0,98,41.5,81.0,overcast,1009.46,12,Summer,5.0,coastal,Rainy
12923,12.0,68,9.0,48.0,partly cloudy,1001.12,2,Summer,6.5,inland,Cloudy
8424,28.0,36,4.5,87.0,cloudy,1194.17,13,Spring,2.0,mountain,Sunny
6342,33.0,71,1.0,20.0,overcast,1004.68,1,Autumn,7.5,mountain,Cloudy
5240,27.0,64,5.5,20.0,overcast,1017.53,4,Spring,5.0,coastal,Cloudy
6819,31.0,42,4.0,5.0,clear,1015.4,7,Autumn,7.5,mountain,Sunny
6612,34.0,63,5.0,71.0,overcast,1004.06,3,Autumn,3.5,coastal,Rainy
10167,1.0,79,9.0,66.0,overcast,993.74,1,Winter,1.0,mountain,Snowy
9146,-2.0,99,6.5,73.0,partly cloudy,984.98,1,Winter,2.0,mountain,Snowy
12906,12.0,66,6.5,49.0,overcast,1014.46,2,Autumn,6.5,mountain,Cloudy
8666,1.0,65,3.0,96.0,overcast,982.07,0,Winter,1.5,mountain,Snowy
5937,-6.0,73,6.0,69.0,overcast,993.65,1,Winter,1.5,mountain,Snowy
9770,25.0,76,5.0,63.0,partly cloudy,1004.27,1,Winter,4.0,mountain,Rainy
6389,-5.0,61,0.5,60.0,overcast,993.96,1,Winter,4.5,mountain,Snowy
2955,38.0,36,6.0,2.0,clear,1027.34,9,Winter,7.5,mountain,Sunny
4024,40.0,83,26.5,108.0,overcast,1000.36,14,Autumn,1.5,inland,Rainy
4647,11.0,67,13.5,43.0,partly cloudy,1006.64,2,Summer,7.5,coastal,Cloudy
4752,28.0,81,18.5,91.0,overcast,1003.3,3,Winter,2.5,coastal,Rainy
8098,22.0,86,11.5,69.0,overcast,990.64,1,Summer,1.0,mountain,Rainy
1316,-6.0,71,8.5,96.0,overcast,985.8,0,Winter,2.5,inland,Snowy
2181,26.0,85,7.5,62.0,partly cloudy,992.74,3,Winter,1.0,mountain,Rainy
6545,30.0,97,18.0,69.0,partly cloudy,993.7,3,Spring,2.5,inland,Rainy
12168,11.0,78,13.5,36.0,partly cloudy,1007.03,4,Summer,8.0,inland,Cloudy
10918,25.0,72,15.0,87.0,overcast,991.55,1,Winter,2.0,mountain,Rainy
4586,0.0,65,15.0,63.0,partly cloudy,989.96,1,Winter,2.0,inland,Snowy
11608,22.0,69,6.0,53.0,overcast,1001.27,1,Winter,3.5,inland,Rainy
5128,19.0,81,17.0,51.0,partly cloudy,1012.59,1,Summer,3.5,inland,Rainy
6552,28.0,33,8.0,61.0,cloudy,1187.74,4,Summer,6.0,mountain,Sunny
8233,-8.0,72,10.0,71.0,partly cloudy,992.09,1,Winter,2.0,inland,Snowy
1722,-9.0,71,13.0,70.0,overcast,995.26,0,Winter,5.0,mountain,Snowy
5051,25.0,33,1.5,19.0,clear,1015.54,5,Winter,9.0,inland,Sunny
1166,23.0,62,8.0,91.0,overcast,1004.57,2,Summer,5.0,mountain,Rainy
13028,28.0,87,14.0,89.0,overcast,1015.7,0,Summer,5.0,inland,Rainy
805,4.0,63,9.5,59.0,overcast,994.63,0,Winter,2.5,inland,Snowy
7317,24.0,62,9.5,20.0,partly cloudy,1019.57,4,Spring,7.5,coastal,Cloudy
10585,1.0,61,0.5,82.0,partly cloudy,991.39,0,Winter,4.0,mountain,Snowy
12308,32.0,83,16.0,91.0,clear,1012.99,4,Autumn,8.0,coastal,Sunny
9117,4.0,98,12.0,52.0,overcast,986.91,0,Winter,5.0,inland,Snowy
2632,-10.0,88,16.0,83.0,overcast,987.66,0,Winter,1.5,inland,Snowy
4635,26.0,71,36.0,95.0,partly cloudy,996.18,2,Winter,3.5,mountain,Rainy
5041,8.0,87,11.0,103.0,overcast,991.82,4,Winter,1.5,mountain,Snowy
12024,22.0,41,7.5,10.0,partly cloudy,1011.37,7,Summer,8.0,coastal,Sunny
10095,34.0,55,12.5,28.0,overcast,1000.13,4,Winter,7.5,inland,Cloudy
1687,-4.0,94,16.0,85.0,overcast,981.71,1,Winter,2.5,inland,Snowy
8223,24.0,46,3.5,11.0,clear,1017.92,5,Summer,7.5,inland,Sunny
11506,36.0,87,13.5,84.0,partly cloudy,1021.32,0,Winter,4.5,coastal,Sunny
5704,71.0,101,26.0,78.0,partly cloudy,1018.54,11,Autumn,6.0,inland,Cloudy
8379,-11.0,72,4.5,68.0,cloudy,853.03,14,Autumn,19.0,mountain,Sunny
2855,31.0,64,9.0,52.0,partly cloudy,1004.08,2,Autumn,4.0,inland,Rainy
4982,20.0,39,3.5,5.0,clear,1024.56,11,Autumn,9.0,inland,Sunny
4839,41.0,32,7.0,77.0,overcast,1077.51,7,Summer,11.5,inland,Sunny
3101,24.0,102,13.0,97.0,overcast,1010.48,12,Autumn,0.5,inland,Rainy
5001,36.0,54,3.5,10.0,clear,1021.7,6,Spring,7.5,coastal,Sunny
2118,-1.0,44,5.0,29.0,cloudy,875.87,13,Autumn,16.5,mountain,Snowy
12736,34.0,58,1.5,10.0,partly cloudy,1018.79,8,Autumn,9.5,inland,Sunny
5862,23.0,62,7.0,44.0,overcast,1005.05,4,Summer,8.5,inland,Cloudy
12001,-4.0,61,5.5,57.0,partly cloudy,983.1,0,Winter,1.5,inland,Snowy
8249,23.0,68,11.0,46.0,cloudy,914.9,13,Winter,5.0,mountain,Snowy
9399,-3.0,24,11.0,95.0,overcast,954.12,6,Spring,19.5,inland,Rainy
5339,43.0,40,3.0,11.0,clear,1021.63,10,Spring,6.0,coastal,Sunny
4248,34.0,98,17.0,56.0,overcast,1006.26,3,Spring,1.5,coastal,Rainy
13186,25.0,66,5.5,39.0,overcast,1018.86,4,Spring,8.0,coastal,Cloudy
9654,14.0,70,16.0,92.0,overcast,1012.86,0,Autumn,4.5,inland,Rainy
4116,20.0,47,4.0,5.0,partly cloudy,1014.91,10,Winter,5.0,inland,Sunny
8954,-10.0,65,4.0,89.0,partly cloudy,990.64,1,Winter,5.0,inland,Snowy
3917,30.0,82,9.5,99.0,partly cloudy,1008.27,1,Spring,2.0,inland,Rainy
120,-1.0,99,2.5,72.0,overcast,998.51,0,Winter,2.0,mountain,Snowy
9429,34.0,66,7.5,37.0,overcast,1007.45,3,Spring,7.0,coastal,Cloudy
719,13.0,52,11.5,44.0,partly cloudy,1003.47,3,Summer,8.5,coastal,Cloudy
7243,32.0,65,8.5,18.0,clear,1022.0,9,Winter,6.0,mountain,Sunny
12596,17.0,86,5.5,80.0,overcast,1016.08,0,Winter,4.0,mountain,Rainy
9813,-4.0,80,26.5,84.0,overcast,983.14,8,Winter,5.5,mountain,Snowy
7535,28.0,46,1.0,0.0,clear,1024.22,11,Summer,5.5,mountain,Sunny
3196,33.0,62,6.5,88.0,partly cloudy,1002.53,3,Spring,4.5,inland,Rainy
10454,28.0,70,13.0,22.0,overcast,1016.73,3,Autumn,7.0,inland,Cloudy
8668,12.0,96,8.5,78.0,partly cloudy,996.45,1,Winter,1.0,mountain,Rainy
11152,16.0,71,13.5,21.0,partly cloudy,1001.26,1,Autumn,6.0,inland,Cloudy
5799,32.0,42,6.0,11.0,partly cloudy,1027.6,9,Winter,9.5,coastal,Sunny
3824,2.0,67,16.0,59.0,overcast,996.25,0,Winter,1.5,mountain,Snowy
1543,32.0,21,2.5,8.0,partly cloudy,1029.34,7,Winter,9.0,mountain,Sunny
808,37.0,25,9.5,6.0,partly cloudy,1028.14,6,Spring,9.0,inland,Sunny
495,-2.0,71,6.0,91.0,overcast,989.38,0,Winter,3.0,inland,Snowy
5712,16.0,52,13.5,44.0,partly cloudy,1002.97,3,Autumn,7.0,coastal,Cloudy
11992,14.0,63,6.5,72.0,overcast,999.57,2,Spring,4.0,inland,Rainy
899,19.0,70,10.0,21.0,partly cloudy,1014.9,1,Winter,6.5,inland,Cloudy
399,33.0,34,10.0,2.0,partly cloudy,1020.04,8,Summer,9.5,mountain,Sunny
2990,27.0,66,11.5,28.0,overcast,1003.18,1,Autumn,6.0,inland,Cloudy
5728,33.0,61,6.5,61.0,partly cloudy,996.31,0,Summer,1.5,coastal,Rainy
8410,16.0,77,11.0,52.0,overcast,1014.49,3,Autumn,1.5,mountain,Rainy
6362,17.0,80,16.5,58.0,partly cloudy,1017.52,1,Spring,3.0,mountain,Rainy
10238,33.0,75,17.5,94.0,overcast,1015.21,3,Autumn,5.0,mountain,Rainy
12800,34.0,64,1.0,19.0,overcast,1018.24,1,Summer,5.0,coastal,Cloudy
8316,42.0,82,8.5,107.0,clear,1023.27,4,Spring,9.5,inland,Sunny
794,33.0,97,18.5,82.0,overcast,1008.39,0,Winter,4.0,inland,Rainy
1478,35.0,25,1.5,94.0,cloudy,800.23,4,Spring,5.0,coastal,Snowy
9844,2.0,86,13.5,87.0,overcast,985.35,0,Winter,3.5,mountain,Snowy
7636,28.0,22,2.5,9.0,clear,1026.95,11,Autumn,9.5,coastal,Sunny
4713,37.0,52,8.0,14.0,clear,1016.28,9,Autumn,5.5,coastal,Sunny
12920,34.0,65,1.5,14.0,clear,1028.11,11,Summer,5.5,coastal,Sunny
426,32.0,68,6.0,1.0,clear,1016.28,10,Spring,9.5,mountain,Sunny
7513,44.0,32,5.0,12.0,clear,1022.52,11,Summer,9.5,coastal,Sunny
12149,4.0,50,8.5,13.0,partly cloudy,1012.72,10,Summer,11.0,inland,Sunny
11526,-8.0,68,17.0,76.0,overcast,989.76,0,Winter,2.0,inland,Snowy
4774,30.0,69,16.5,84.0,overcast,1007.46,1,Autumn,1.5,inland,Rainy
9913,42.0,25,3.5,18.0,clear,1025.97,6,Autumn,5.5,mountain,Sunny
11993,25.0,43,8.0,17.0,clear,1012.84,10,Summer,7.5,coastal,Sunny
7514,-6.0,109,27.5,100.0,overcast,996.27,5,Winter,2.0,mountain,Snowy
4598,0.0,61,2.0,57.0,partly cloudy,995.87,1,Winter,3.0,inland,Snowy
10476,29.0,50,8.0,27.0,partly cloudy,1005.8,1,Winter,8.5,mountain,Cloudy
5283,-5.0,74,17.0,87.0,overcast,985.08,0,Winter,3.5,mountain,Snowy
10022,58.0,104,9.0,100.0,clear,1022.24,7,Winter,5.5,inland,Sunny
10189,16.0,76,11.0,67.0,partly cloudy,993.31,0,Summer,3.0,mountain,Rainy
8624,49.0,41,1.5,82.0,cloudy,1182.84,11,Spring,10.0,mountain,Rainy
12309,26.0,97,16.0,96.0,partly cloudy,1008.87,0,Autumn,3.0,inland,Rainy
12819,-2.0,79,10.0,70.0,overcast,993.48,0,Winter,2.0,mountain,Snowy
580,13.0,60,5.5,31.0,overcast,1019.03,2,Spring,5.5,inland,Cloudy
6142,19.0,65,8.0,27.0,partly cloudy,1011.53,4,Spring,5.5,coastal,Cloudy
4159,14.0,57,4.0,14.0,partly cloudy,1012.62,1,Summer,8.5,mountain,Cloudy
3688,3.0,64,0.0,96.0,overcast,989.42,0,Winter,2.0,inland,Snowy
1294,33.0,27,8.5,11.0,clear,1026.22,6,Winter,9.5,mountain,Sunny
13113,42.0,106,32.5,103.0,partly cloudy,996.45,14,Spring,1.0,mountain,Rainy
1210,-3.0,98,6.5,85.0,overcast,983.69,1,Winter,5.0,inland,Snowy
537,19.0,70,26.5,100.0,overcast,1012.31,9,Summer,2.0,inland,Rainy
