,Temperature,Humidity,Wind Speed,Precipitation (%),Cloud Cover,Atmospheric Pressure,UV Index,Season,Visibility (km),Location,Weather Type
5224,23.0,64,3.0,43.0,overcast,1071.18,11,Spring,1.0,inland,Cloudy
5225,29.0,27,6.0,12.0,clear,1014.81,11,Summer,8.0,coastal,Sunny
5226,12.0,90,18.5,85.0,overcast,1000.61,0,Spring,3.5,inland,Rainy
5227,28.0,40,1.5,3.0,clear,1026.78,11,Summer,6.0,coastal,Sunny
5228,23.0,36,4.5,19.0,clear,1016.75,11,Summer,7.0,coastal,Sunny
5229,18.0,91,16.0,56.0,overcast,1002.86,1,Spring,2.0,coastal,Rainy
5230,35.0,101,22.5,98.0,overcast,1003.58,12,Winter,4.5,coastal,Cloudy
5231,27.0,40,9.0,13.0,clear,1027.63,6,Winter,7.0,coastal,Sunny
5232,19.0,78,10.5,16.0,partly cloudy,1018.01,3,Winter,5.0,inland,Cloudy
5233,22.0,89,6.5,75.0,overcast,1018.98,2,Summer,3.5,inland,Rainy
5234,45.0,48,11.5,94.0,overcast,1158.82,4,Summer,16.0,mountain,Cloudy
5235,24.0,54,2.5,9.0,clear,1024.42,10,Winter,10.0,inland,Sunny
5236,23.0,66,1.5,22.0,partly cloudy,1016.18,3,Summer,5.5,coastal,Cloudy
5237,22.0,77,11.5,94.0,overcast,993.15,2,Summer,4.5,mountain,Rainy
5238,21.0,55,5.0,30.0,overcast,1005.76,4,Spring,7.5,inland,Cloudy
5239,31.0,77,16.0,90.0,overcast,998.94,0,Winter,4.0,inland,Rainy
5240,27.0,64,5.5,20.0,overcast,1017.53,4,Spring,5.0,coastal,Cloudy
5241,32.0,66,12.5,41.0,partly cloudy,1006.41,4,Autumn,8.0,coastal,Cloudy
5242,14.0,104,24.0,95.0,partly cloudy,1019.35,3,Autumn,0.5,inland,Rainy
5243,15.0,91,12.5,92.0,partly cloudy,1010.23,2,Summer,1.5,coastal,Rainy
5244,24.0,94,9.0,86.0,overcast,1000.08,2,Summer,4.5,inland,Rainy
5245,26.0,34,3.5,16.0,partly cloudy,1029.03,11,Winter,9.0,coastal,Sunny
5246,35.0,31,2.5,4.0,clear,1019.67,5,Spring,7.5,inland,Sunny
5247,14.0,93,12.0,59.0,partly cloudy,998.2,2,Spring,4.5,coastal,Rainy
5248,-2.0,90,8.0,59.0,overcast,990.68,1,Winter,3.5,inland,Snowy
5249,34.0,50,11.5,16.0,partly cloudy,1015.68,4,Spring,7.0,inland,Cloudy
5250,-9.0,72,2.5,88.0,overcast,989.73,0,Winter,3.0,inland,Snowy
5251,2.0,80,28.0,74.0,overcast,999.01,11,Winter,2.5,mountain,Snowy
5252,31.0,61,17.5,60.0,partly cloudy,1003.05,3,Summer,5.0,mountain,Rainy
5253,31.0,79,15.0,99.0,overcast,991.29,0,Winter,1.5,mountain,Rainy
5254,-10.0,63,8.0,53.0,partly cloudy,987.04,0,Winter,1.5,mountain,Snowy
5255,14.0,94,17.0,91.0,partly cloudy,993.4,0,Winter,3.5,coastal,Rainy
5256,14.0,82,5.0,75.0,partly cloudy,992.03,3,Winter,3.5,coastal,Rainy
5257,-8.0,65,3.5,94.0,overcast,991.52,0,Winter,3.0,mountain,Snowy
5258,29.0,59,3.5,5.0,clear,1015.07,10,Winter,6.5,inland,Sunny
5259,-4.0,72,9.0,78.0,overcast,988.9,1,Winter,4.5,mountain,Snowy
5260,-4.0,94,9.0,74.0,overcast,989.91,0,Winter,3.0,mountain,Snowy
5261,11.0,103,8.0,108.0,clear,1017.03,7,Summer,9.0,mountain,Sunny
5262,36.0,61,7.5,15.0,partly cloudy,1014.28,10,Winter,8.0,coastal,Sunny
5263,2.0,82,3.0,76.0,overcast,995.82,1,Winter,1.0,inland,Snowy
5264,30.0,61,2.5,15.0,overcast,1005.65,3,Autumn,5.5,coastal,Cloudy
5265,30.0,64,12.5,15.0,partly cloudy,1006.63,1,Autumn,7.5,inland,Cloudy
5266,42.0,57,4.5,9.0,clear,1011.49,11,Autumn,8.5,mountain,Sunny
5267,26.0,71,2.5,21.0,partly cloudy,1019.67,2,Spring,5.5,mountain,Cloudy
5268,23.0,39,4.5,9.0,clear,1020.0,6,Winter,9.5,mountain,Sunny
5269,13.0,22,12.5,48.0,cloudy,991.28,2,Spring,10.0,coastal,Cloudy
5270,10.0,65,14.0,49.0,partly cloudy,1015.78,3,Spring,8.5,inland,Cloudy
5271,21.0,87,7.0,73.0,overcast,994.83,1,Autumn,4.5,coastal,Rainy
5272,13.0,69,11.0,80.0,overcast,1017.97,3,Autumn,3.0,mountain,Rainy
5273,13.0,99,13.0,61.0,partly cloudy,991.35,0,Winter,3.5,coastal,Rainy
5274,-1.0,93,14.0,63.0,overcast,997.11,0,Winter,1.5,mountain,Snowy
5275,33.0,55,3.5,25.0,partly cloudy,1016.51,1,Summer,7.0,mountain,Cloudy
5276,29.0,84,18.0,69.0,overcast,993.35,3,Summer,4.5,inland,Rainy
5277,21.0,49,3.5,2.0,clear,1029.94,7,Autumn,8.0,coastal,Sunny
5278,26.0,59,9.5,12.0,overcast,1003.17,2,Winter,7.5,inland,Cloudy
5279,27.0,57,12.0,43.0,overcast,1014.85,3,Winter,8.5,coastal,Cloudy
5280,26.0,91,11.0,80.0,partly cloudy,998.77,2,Winter,2.5,inland,Rainy
5281,-3.0,89,44.0,109.0,overcast,985.01,12,Winter,5.5,inland,Snowy
5282,29.0,62,2.0,38.0,overcast,1001.68,3,Spring,9.0,mountain,Cloudy
5283,-5.0,74,17.0,87.0,overcast,985.08,0,Winter,3.5,mountain,Snowy
5284,29.0,67,3.0,8.0,partly cloudy,1024.05,9,Winter,6.0,coastal,Sunny
5285,30.0,99,14.0,96.0,overcast,1000.84,2,Summer,3.0,mountain,Rainy
5286,21.0,70,5.5,18.0,partly cloudy,1004.33,4,Autumn,6.0,coastal,Cloudy
5287,22.0,59,12.0,47.0,overcast,1009.42,3,Winter,8.0,inland,Cloudy
5288,-1.0,95,17.5,70.0,partly cloudy,987.64,0,Winter,3.0,inland,Snowy
5289,20.0,72,2.5,41.0,overcast,1010.15,1,Winter,6.0,inland,Cloudy
5290,9.0,87,35.0,96.0,partly cloudy,995.88,5,Autumn,5.5,mountain,Rainy
5291,24.0,63,18.0,73.0,overcast,994.19,2,Spring,2.5,coastal,Rainy
5292,35.0,22,1.5,14.0,partly cloudy,1022.99,9,Winter,7.0,mountain,Sunny
5293,19.0,73,3.0,49.0,partly cloudy,1000.64,2,Summer,5.5,mountain,Cloudy
5294,4.0,66,5.0,50.0,overcast,987.06,1,Winter,3.0,inland,Snowy
5295,-2.0,92,10.5,54.0,overcast,999.42,1,Winter,4.5,inland,Snowy
5296,-4.0,79,16.0,69.0,overcast,989.65,0,Winter,4.5,mountain,Snowy
5297,31.0,80,11.5,56.0,partly cloudy,1012.77,0,Summer,1.5,coastal,Rainy
5298,12.0,76,4.0,47.0,overcast,1000.75,2,Winter,8.5,mountain,Cloudy
5299,34.0,49,8.5,2.0,clear,1020.99,9,Winter,6.0,mountain,Sunny
5300,53.0,85,14.0,99.0,overcast,1006.59,4,Spring,2.0,mountain,Rainy
5301,29.0,29,8.0,18.0,partly cloudy,1011.37,9,Autumn,6.0,inland,Sunny
5302,38.0,43,2.5,17.0,partly cloudy,1010.58,10,Spring,8.0,mountain,Snowy
5303,46.0,106,1.5,95.0,partly cloudy,1028.62,5,Summer,6.5,coastal,Sunny
5304,12.0,65,9.0,70.0,partly cloudy,1000.52,0,Summer,2.5,coastal,Rainy
5305,14.0,97,12.0,82.0,overcast,995.74,2,Winter,4.5,inland,Rainy
5306,25.0,53,1.5,11.0,clear,1010.12,10,Summer,5.5,coastal,Sunny
5307,33.0,66,10.5,54.0,partly cloudy,924.05,12,Winter,11.5,mountain,Snowy
5308,21.0,77,12.5,45.0,partly cloudy,1003.16,1,Winter,6.5,mountain,Cloudy
5309,39.0,63,8.0,3.0,clear,1021.78,8,Summer,5.5,coastal,Sunny
5310,10.0,72,15.0,55.0,partly cloudy,1007.07,1,Winter,1.0,inland,Rainy
5311,21.0,94,25.5,98.0,overcast,1010.98,8,Winter,4.0,inland,Rainy
5312,31.0,97,28.5,91.0,overcast,1009.12,9,Winter,2.5,coastal,Cloudy
5313,21.0,53,10.0,36.0,overcast,1015.49,2,Autumn,8.0,coastal,Cloudy
5314,32.0,71,14.0,35.0,overcast,1009.56,3,Summer,6.0,mountain,Cloudy
5315,15.0,99,6.0,63.0,overcast,1019.88,0,Autumn,4.5,inland,Rainy
5316,22.0,55,6.5,16.0,partly cloudy,1005.17,1,Spring,7.5,coastal,Cloudy
5317,41.0,66,5.5,14.0,partly cloudy,1026.75,10,Autumn,9.5,inland,Sunny
5318,26.0,60,9.5,40.0,partly cloudy,1012.76,4,Spring,6.0,mountain,Cloudy
5319,17.0,55,2.5,21.0,partly cloudy,1002.21,3,Summer,8.0,mountain,Cloudy
5320,22.0,31,8.5,1.0,clear,1015.9,8,Spring,5.5,coastal,Sunny
5321,25.0,69,12.5,46.0,partly cloudy,1013.61,4,Autumn,6.0,mountain,Cloudy
5322,25.0,63,3.5,24.0,partly cloudy,1009.41,3,Summer,8.5,mountain,Cloudy
5323,30.0,60,13.5,94.0,partly cloudy,1017.83,2,Winter,1.5,mountain,Rainy
5324,13.0,79,13.5,35.0,partly cloudy,1010.21,3,Summer,7.0,mountain,Cloudy
5325,44.0,68,9.5,6.0,clear,1025.44,11,Spring,5.5,coastal,Sunny
5326,44.0,57,4.5,16.0,clear,1022.48,6,Winter,10.0,mountain,Sunny
5327,28.0,63,2.0,29.0,partly cloudy,1016.19,3,Autumn,8.0,mountain,Cloudy
5328,11.0,95,11.5,91.0,overcast,996.78,1,Winter,1.5,coastal,Rainy
5329,27.0,55,9.5,5.0,clear,1011.04,8,Winter,7.0,coastal,Sunny
5330,19.0,61,11.0,33.0,overcast,1011.79,3,Summer,5.0,inland,Cloudy
5331,22.0,66,6.0,18.0,clear,1021.38,7,Winter,8.5,mountain,Sunny
5332,45.0,77,11.5,69.0,partly cloudy,841.65,11,Winter,1.0,coastal,Rainy
5333,31.0,58,7.5,4.0,clear,1018.12,9,Winter,6.5,coastal,Sunny
5334,16.0,87,7.0,82.0,overcast,1001.69,13,Winter,10.5,mountain,Cloudy
5335,63.0,70,21.0,109.0,clear,1015.37,6,Autumn,4.0,coastal,Sunny
5336,-6.0,96,7.0,77.0,partly cloudy,982.31,0,Winter,5.0,mountain,Snowy
5337,13.0,67,5.5,26.0,overcast,1004.12,3,Winter,7.5,coastal,Cloudy
5338,-18.0,22,7.5,84.0,partly cloudy,978.23,6,Autumn,9.0,inland,Cloudy
5339,43.0,40,3.0,11.0,clear,1021.63,10,Spring,6.0,coastal,Sunny
5340,-1.0,91,11.0,56.0,partly cloudy,999.07,0,Winter,2.5,mountain,Snowy
5341,10.0,73,9.0,16.0,overcast,1012.46,2,Summer,8.5,coastal,Cloudy
5342,-6.0,60,9.0,54.0,partly cloudy,994.18,1,Winter,3.5,inland,Snowy
5343,36.0,54,6.0,17.0,clear,1010.34,5,Spring,8.0,inland,Sunny
5344,32.0,67,0.5,1.0,partly cloudy,1021.59,5,Summer,9.5,mountain,Sunny
5345,20.0,63,16.0,68.0,partly cloudy,1012.84,1,Spring,2.5,inland,Rainy
5346,22.0,63,3.5,13.0,clear,1024.74,5,Winter,7.0,coastal,Sunny
5347,17.0,81,13.0,99.0,overcast,1010.5,1,Spring,3.0,coastal,Rainy
5348,30.0,71,17.5,73.0,overcast,1000.38,3,Summer,2.5,coastal,Rainy
5349,26.0,77,13.5,22.0,partly cloudy,1010.63,3,Autumn,8.5,inland,Cloudy
5350,27.0,41,8.5,7.0,clear,1028.29,10,Spring,9.5,coastal,Sunny
5351,30.0,59,10.5,11.0,overcast,1004.27,3,Spring,8.5,inland,Cloudy
5352,2.0,67,13.0,97.0,partly cloudy,993.74,1,Winter,2.0,mountain,Snowy
5353,11.0,62,2.5,47.0,partly cloudy,1001.87,1,Winter,8.5,mountain,Cloudy
5354,36.0,105,1.0,83.0,overcast,1014.89,1,Spring,11.0,inland,Cloudy
5355,-17.0,85,31.0,70.0,overcast,999.91,6,Winter,2.5,inland,Snowy
5356,1.0,96,15.5,84.0,overcast,995.14,0,Winter,1.5,mountain,Snowy
5357,25.0,58,11.5,26.0,partly cloudy,1018.44,1,Winter,6.5,inland,Cloudy
5358,-5.0,72,14.5,76.0,partly cloudy,994.11,1,Winter,3.0,mountain,Snowy
5359,26.0,53,13.0,49.0,cloudy,1076.52,13,Spring,19.0,mountain,Sunny
5360,33.0,52,11.0,35.0,partly cloudy,1018.11,1,Autumn,6.0,coastal,Cloudy
5361,17.0,73,18.0,53.0,overcast,1018.22,0,Autumn,3.0,inland,Rainy
5362,37.0,66,5.0,11.0,clear,1028.66,11,Autumn,8.5,coastal,Sunny
5363,-5.0,99,9.0,95.0,overcast,991.35,1,Winter,3.0,inland,Snowy
5364,33.0,68,0.5,13.0,clear,1012.03,8,Spring,5.5,inland,Sunny
5365,2.0,73,18.5,87.0,overcast,995.25,1,Winter,1.0,mountain,Snowy
5366,-10.0,78,16.0,76.0,overcast,982.31,1,Winter,2.5,mountain,Snowy
5367,14.0,61,13.0,48.0,partly cloudy,1014.99,2,Summer,7.5,inland,Cloudy
5368,18.0,55,9.0,26.0,overcast,1007.43,1,Autumn,8.0,inland,Cloudy
5369,24.0,57,12.5,14.0,overcast,1006.1,4,Autumn,7.0,mountain,Cloudy
5370,21.0,40,8.5,2.0,clear,1027.11,5,Spring,9.5,inland,Sunny
5371,40.0,34,4.0,16.0,clear,1028.69,9,Autumn,10.0,mountain,Sunny
5372,2.0,91,2.5,71.0,overcast,985.01,4,Winter,1.0,mountain,Snowy
5373,27.0,97,9.5,51.0,overcast,1005.04,1,Summer,4.5,coastal,Rainy
5374,34.0,56,9.5,45.0,partly cloudy,1016.19,3,Autumn,6.0,coastal,Cloudy
5375,11.0,63,14.5,26.0,overcast,1004.75,1,Spring,7.0,coastal,Cloudy
5376,3.0,98,9.0,82.0,partly cloudy,998.41,0,Winter,2.5,mountain,Snowy
5377,12.0,85,9.5,68.0,overcast,1018.13,2,Autumn,2.0,inland,Rainy
5378,25.0,63,10.0,2.0,clear,1014.38,9,Summer,5.5,coastal,Sunny
5379,14.0,82,5.5,73.0,partly cloudy,1001.46,1,Winter,3.5,coastal,Rainy
5380,-1.0,79,6.0,64.0,overcast,991.0,0,Winter,1.0,mountain,Snowy
5381,22.0,59,12.0,46.0,partly cloudy,1009.4,2,Autumn,7.5,mountain,Cloudy
5382,98.0,104,19.0,108.0,clear,1016.45,3,Summer,7.0,coastal,Sunny
5383,-8.0,76,5.5,61.0,overcast,990.26,1,Winter,2.0,inland,Snowy
5384,-2.0,62,18.5,52.0,overcast,993.0,1,Winter,2.5,mountain,Snowy
5385,19.0,78,19.0,71.0,overcast,1016.53,1,Spring,1.5,inland,Rainy
5386,-6.0,84,17.5,81.0,overcast,980.66,1,Winter,1.5,mountain,Snowy
5387,-4.0,73,16.0,98.0,overcast,999.05,7,Winter,2.5,inland,Snowy
5388,38.0,24,10.0,17.0,clear,1029.06,7,Summer,5.0,coastal,Sunny
5389,34.0,44,7.0,13.0,clear,1013.91,10,Autumn,9.0,mountain,Sunny
5390,34.0,52,7.0,13.0,overcast,1009.3,1,Summer,8.0,coastal,Cloudy
5391,20.0,51,15.0,26.0,partly cloudy,1007.98,1,Autumn,7.0,inland,Cloudy
5392,29.0,80,5.0,90.0,overcast,993.65,1,Winter,4.0,coastal,Rainy
5393,29.0,92,15.0,79.0,overcast,992.23,2,Autumn,3.0,inland,Rainy
5394,43.0,89,18.5,79.0,clear,1016.54,2,Autumn,8.0,coastal,Sunny
5395,3.0,70,11.0,88.0,overcast,981.38,0,Winter,4.0,inland,Snowy
5396,23.0,83,10.5,86.0,overcast,992.7,2,Autumn,3.5,coastal,Rainy
5397,10.0,72,7.5,17.0,partly cloudy,1009.62,4,Summer,8.0,inland,Cloudy
5398,-1.0,55,11.0,51.0,overcast,855.6,2,Summer,19.5,inland,Sunny
5399,36.0,33,7.0,1.0,clear,1015.63,7,Summer,8.5,mountain,Sunny
5400,13.0,54,3.0,20.0,partly cloudy,1015.07,4,Autumn,7.0,coastal,Cloudy
5401,15.0,61,5.0,88.0,overcast,1002.34,0,Spring,3.5,mountain,Rainy
5402,33.0,66,5.5,48.0,partly cloudy,1002.33,4,Winter,5.5,inland,Cloudy
5403,19.0,76,12.5,35.0,partly cloudy,1017.26,4,Summer,8.0,inland,Cloudy
5404,22.0,40,3.5,16.0,clear,1013.41,8,Autumn,7.5,inland,Sunny
5405,15.0,72,7.0,62.0,overcast,1008.17,0,Summer,3.0,inland,Rainy
5406,27.0,70,19.0,60.0,overcast,993.41,2,Winter,2.0,inland,Rainy
5407,-18.0,42,0.5,80.0,overcast,821.53,11,Spring,2.0,mountain,Sunny
5408,-5.0,66,6.5,75.0,overcast,994.79,0,Winter,3.0,inland,Snowy
5409,-8.0,69,19.0,98.0,partly cloudy,992.39,1,Winter,2.0,inland,Snowy
5410,23.0,99,7.0,56.0,overcast,993.28,1,Summer,1.5,coastal,Rainy
5411,34.0,87,13.5,75.0,overcast,1019.73,2,Autumn,5.0,mountain,Rainy
5412,24.0,72,14.0,87.0,overcast,1002.27,2,Spring,2.5,coastal,Rainy
5413,27.0,37,7.5,7.0,clear,1028.46,10,Summer,7.0,coastal,Sunny
5414,2.0,70,18.0,79.0,overcast,990.08,1,Winter,2.0,inland,Snowy
5415,3.0,76,3.0,69.0,overcast,1099.58,3,Winter,9.5,coastal,Sunny
5416,21.0,86,17.0,73.0,partly cloudy,1018.37,6,Winter,13.0,coastal,Cloudy
5417,24.0,68,7.5,19.0,clear,1017.23,10,Summer,7.5,inland,Sunny
5418,-19.0,77,14.0,89.0,overcast,822.98,2,Winter,7.5,mountain,Cloudy
5419,18.0,82,8.5,83.0,overcast,999.13,0,Summer,2.5,coastal,Rainy
5420,31.0,67,19.5,86.0,overcast,1005.02,1,Summer,4.0,coastal,Rainy
5421,34.0,61,1.5,34.0,partly cloudy,1000.08,3,Spring,7.0,coastal,Cloudy
5422,38.0,42,8.5,5.0,clear,1017.65,10,Autumn,7.0,mountain,Sunny
5423,13.0,95,5.5,62.0,partly cloudy,1000.32,0,Winter,3.5,coastal,Rainy
5424,32.0,61,19.5,82.0,overcast,1000.68,1,Winter,2.0,inland,Rainy
5425,11.0,65,4.5,14.0,overcast,1001.15,4,Summer,8.0,inland,Cloudy
5426,-2.0,68,10.0,93.0,overcast,985.51,1,Winter,3.0,mountain,Snowy
5427,28.0,54,2.5,7.0,clear,1014.29,10,Summer,5.5,inland,Sunny
5428,22.0,58,3.5,6.0,clear,1018.93,8,Autumn,8.0,inland,Sunny
5429,32.0,25,1.5,1.0,clear,1010.97,6,Summer,9.5,inland,Sunny
5430,33.0,59,5.5,2.0,clear,1023.55,6,Winter,7.0,inland,Sunny
5431,1.0,83,1.5,67.0,overcast,984.98,1,Winter,1.0,mountain,Snowy
5432,11.0,67,13.5,97.0,overcast,997.48,3,Summer,4.5,mountain,Rainy
5433,25.0,58,5.5,1.0,partly cloudy,1029.75,7,Summer,9.5,mountain,Sunny
5434,-15.0,54,2.0,47.0,partly cloudy,830.65,1,Winter,8.5,coastal,Snowy
5435,-9.0,79,10.0,85.0,overcast,997.3,1,Winter,3.5,mountain,Snowy
5436,16.0,69,5.0,38.0,partly cloudy,1007.71,1,Summer,5.5,mountain,Cloudy
5437,38.0,94,3.5,88.0,clear,1020.9,6,Summer,7.0,mountain,Sunny
5438,40.0,25,3.5,5.0,partly cloudy,1020.79,8,Winter,6.0,inland,Sunny
5439,30.0,82,20.0,70.0,overcast,1010.74,3,Summer,2.0,mountain,Rainy
5440,26.0,91,19.5,90.0,overcast,1010.6,2,Autumn,4.0,mountain,Rainy
5441,44.0,63,8.0,1.0,clear,1026.02,6,Winter,6.0,mountain,Sunny
5442,26.0,56,7.0,1.0,partly cloudy,1023.9,8,Autumn,8.5,coastal,Sunny
5443,21.0,89,16.5,58.0,overcast,993.03,2,Winter,3.5,coastal,Rainy
5444,-4.0,95,7.5,90.0,partly cloudy,987.38,1,Winter,2.5,mountain,Snowy
5445,4.0,58,14.5,46.0,overcast,809.82,7,Autumn,16.0,coastal,Rainy
5446,32.0,97,14.5,93.0,partly cloudy,1017.26,1,Summer,4.5,inland,Rainy
5447,-2.0,93,0.5,66.0,overcast,997.17,0,Winter,2.5,inland,Snowy
5448,-9.0,76,15.0,83.0,overcast,990.78,1,Winter,2.5,inland,Snowy
5449,61.0,84,6.5,90.0,clear,1026.41,13,Spring,4.5,coastal,Sunny
5450,52.0,71,9.5,81.0,partly cloudy,1008.58,3,Winter,3.0,mountain,Cloudy
5451,17.0,52,5.5,43.0,overcast,1014.99,2,Winter,6.0,mountain,Cloudy
5452,22.0,59,2.0,4.0,partly cloudy,1022.79,7,Spring,6.0,inland,Sunny
5453,-4.0,79,19.0,90.0,overcast,980.82,1,Winter,1.5,mountain,Snowy
5454,20.0,89,17.5,80.0,partly cloudy,995.84,1,Winter,3.5,coastal,Rainy
5455,34.0,76,6.5,82.0,overcast,1002.77,0,Winter,4.0,coastal,Rainy
5456,30.0,23,3.0,16.0,partly cloudy,1021.2,5,Winter,10.0,mountain,Sunny
5457,-8.0,37,10.0,67.0,overcast,1018.94,13,Autumn,8.5,coastal,Rainy
5458,92.0,86,8.5,107.0,partly cloudy,1020.9,8,Summer,11.0,coastal,Sunny
5459,28.0,66,11.5,49.0,overcast,1017.46,4,Summer,8.5,mountain,Cloudy
5460,1.0,66,17.0,69.0,overcast,991.77,0,Winter,2.0,mountain,Snowy
5461,13.0,55,6.5,30.0,partly cloudy,1014.21,3,Winter,9.0,inland,Cloudy
5462,-6.0,78,5.0,64.0,overcast,986.38,1,Winter,1.5,inland,Snowy
5463,31.0,68,9.0,41.0,partly cloudy,1016.6,2,Spring,7.0,inland,Cloudy
5464,18.0,60,11.0,50.0,overcast,1000.21,2,Winter,3.0,coastal,Rainy
5465,-3.0,91,13.0,75.0,overcast,995.59,1,Winter,1.5,inland,Snowy
5466,22.0,62,2.5,10.0,partly cloudy,1020.16,5,Spring,8.0,inland,Sunny
5467,-9.0,88,12.5,82.0,overcast,986.0,0,Winter,1.5,inland,Snowy
5468,33.0,41,6.0,65.0,cloudy,1185.35,4,Spring,9.5,inland,Sunny
5469,1.0,93,17.5,108.0,overcast,991.62,4,Winter,3.5,inland,Snowy
5470,-8.0,64,20.0,53.0,overcast,984.51,0,Winter,4.0,inland,Snowy
5471,21.0,56,7.0,10.0,partly cloudy,1002.94,3,Summer,9.0,inland,Cloudy
5472,24.0,86,23.0,102.0,overcast,1002.71,7,Summer,1.5,coastal,Rainy
5473,32.0,36,9.5,1.0,clear,1011.74,5,Winter,5.0,mountain,Sunny
5474,32.0,65,7.5,9.0,clear,1022.08,6,Summer,8.5,mountain,Sunny
5475,13.0,89,8.0,75.0,partly cloudy,992.43,1,Winter,2.5,inland,Rainy
5476,-14.0,85,25.0,92.0,overcast,987.59,8,Winter,3.5,inland,Snowy
5477,16.0,84,14.0,62.0,overcast,1009.61,3,Spring,2.0,mountain,Rainy
5478,30.0,72,18.5,72.0,overcast,999.1,0,Autumn,2.0,coastal,Rainy
5479,-8.0,76,29.0,101.0,overcast,989.46,5,Winter,4.5,inland,Snowy
5480,33.0,44,0.0,9.0,partly cloudy,1021.39,10,Summer,7.0,coastal,Sunny
5481,23.0,99,21.0,81.0,partly cloudy,1019.45,13,Winter,6.5,mountain,Cloudy
5482,-16.0,33,3.0,91.0,partly cloudy,864.6,10,Summer,10.0,inland,Rainy
5483,27.0,51,9.0,5.0,partly cloudy,1028.83,8,Winter,9.0,inland,Sunny
5484,23.0,55,13.0,41.0,partly cloudy,1011.91,3,Winter,9.0,inland,Cloudy
5485,23.0,89,19.5,52.0,overcast,992.98,3,Spring,3.0,inland,Rainy
5486,4.0,95,12.5,73.0,overcast,983.52,0,Winter,1.0,inland,Snowy
5487,43.0,32,4.0,19.0,partly cloudy,1017.66,9,Winter,8.0,inland,Sunny
5488,32.0,59,2.0,12.0,overcast,1008.35,4,Summer,8.0,inland,Cloudy
5489,30.0,53,13.5,22.0,overcast,1009.03,1,Summer,6.5,coastal,Cloudy
5490,23.0,78,19.5,80.0,overcast,992.2,1,Spring,4.5,inland,Rainy
5491,25.0,107,9.5,92.0,overcast,1008.47,11,Summer,4.5,mountain,Rainy
5492,24.0,27,2.5,15.0,clear,1016.64,11,Autumn,7.5,inland,Sunny
5493,-7.0,76,19.5,71.0,overcast,987.62,1,Winter,3.5,inland,Snowy
5494,-8.0,85,14.0,83.0,overcast,981.36,1,Winter,1.5,inland,Snowy
5495,10.0,91,19.5,71.0,overcast,997.3,1,Winter,2.5,inland,Rainy
5496,-2.0,93,19.0,68.0,overcast,986.41,0,Winter,1.0,inland,Snowy
5497,49.0,92,18.5,83.0,partly cloudy,1014.95,14,Autumn,1.5,mountain,Sunny
5498,15.0,78,7.5,99.0,overcast,1002.39,0,Spring,2.5,mountain,Rainy
5499,26.0,50,8.5,6.0,clear,1021.6,6,Autumn,6.0,coastal,Sunny
5500,-12.0,26,11.0,77.0,cloudy,819.15,4,Winter,3.0,coastal,Sunny
5501,34.0,22,9.5,5.0,clear,1016.34,7,Winter,8.5,inland,Sunny
5502,36.0,52,4.5,4.0,clear,1017.71,11,Autumn,10.0,mountain,Sunny
5503,16.0,65,14.0,17.0,partly cloudy,1019.78,1,Spring,7.5,mountain,Cloudy
5504,2.0,77,8.5,81.0,overcast,992.01,0,Winter,1.5,inland,Snowy
5505,-4.0,82,16.5,96.0,overcast,982.8,1,Winter,2.0,inland,Snowy
5506,42.0,44,9.5,18.0,clear,1020.59,8,Autumn,9.5,coastal,Sunny
5507,0.0,92,5.0,95.0,overcast,992.78,13,Winter,1.5,inland,Snowy
5508,-2.0,38,11.0,18.0,overcast,976.02,5,Spring,16.0,mountain,Snowy
5509,23.0,74,21.0,89.0,partly cloudy,1005.29,2,Spring,7.5,mountain,Cloudy
5510,33.0,59,3.0,24.0,partly cloudy,1008.7,2,Summer,7.0,coastal,Cloudy
5511,40.0,81,33.5,90.0,partly cloudy,993.66,12,Spring,1.5,mountain,Rainy
5512,34.0,70,6.0,69.0,cloudy,922.46,3,Summer,6.0,coastal,Snowy
5513,29.0,43,3.5,7.0,clear,1016.03,7,Summer,5.0,inland,Sunny
5514,36.0,59,6.0,19.0,partly cloudy,1013.04,5,Summer,8.0,inland,Sunny
5515,-2.0,88,7.0,71.0,partly cloudy,982.88,1,Winter,3.5,mountain,Snowy
5516,19.0,64,14.5,48.0,partly cloudy,1004.4,2,Summer,6.5,mountain,Cloudy
5517,27.0,27,0.5,11.0,clear,1013.39,10,Spring,8.0,mountain,Sunny
5518,28.0,43,1.5,4.0,clear,1014.25,9,Winter,7.0,inland,Sunny
5519,32.0,88,11.5,56.0,overcast,1014.94,3,Summer,2.0,inland,Rainy
5520,-5.0,100,38.5,81.0,overcast,984.77,9,Winter,2.5,mountain,Snowy
5521,37.0,98,10.5,100.0,partly cloudy,1015.77,10,Summer,9.0,coastal,Sunny
5522,27.0,97,14.5,90.0,partly cloudy,1004.81,0,Winter,3.5,coastal,Rainy
5523,28.0,24,2.0,17.0,clear,1015.12,8,Winter,10.0,inland,Sunny
5524,13.0,61,12.5,33.0,partly cloudy,1004.63,4,Autumn,7.0,mountain,Cloudy
5525,35.0,37,1.5,15.0,partly cloudy,1013.2,7,Spring,8.0,inland,Sunny
5526,37.0,33,11.5,87.0,overcast,1117.03,7,Autumn,18.5,inland,Cloudy
5527,75.0,82,10.0,86.0,partly cloudy,1026.77,3,Spring,3.0,coastal,Sunny
